sample_id,sample_date,no3_n,k,mg,ca,nh4_n,calc_rolling_k,calc_rolling_no3_n,calc_rolling_mg,calc_rolling_ca,calc_rolling_nh4_n
MPR,1993-12-28,NA,0.24,0.52,NA,NA,0.5044444444444445,32,1.35,6.56625,NA
MPR,1994-01-04,NA,0.56,1.02,7.47,NA,0.5,27.333333333333332,1.4144444444444444,6.8625,NA
MPR,1994-01-11,NA,0.12,0.18,0.21,NA,0.5166666666666667,22.75,1.3844444444444444,6.7875,NA
MPR,1994-01-18,NA,0.55,1.02,7.12,NA,0.5,13,1.3522222222222222,6.5525,NA
MPR,1994-01-25,NA,0.59,2.17,8.87,NA,0.48888888888888893,6.333333333333333,1.3166666666666667,6.35375,NA
MPR,1994-02-01,5,0.56,1.96,7.52,NA,0.5444444444444445,6.333333333333333,1.49,6.597777777777778,NA
MPR,1994-02-08,9,0.69,1.95,7.54,NA,0.5700000000000001,6.333333333333333,1.6344444444444444,6.863333333333333,NA
MPR,1994-02-15,NA,0.55,2.06,8.1,NA,0.6366666666666667,6.333333333333333,1.8822222222222222,8,NA
MPR,1994-02-22,5,0.54,0.97,4,NA,0.6655555555555556,7,2.0533333333333332,8.462222222222222,NA
MPR,1994-03-01,NA,0.74,2.08,8.55,NA,0.6855555555555556,7,2.0877777777777777,8.717777777777778,NA
MPR,1994-03-08,NA,0.79,2.32,9.86,NA,0.7155555555555556,7.666666666666667,2.1622222222222223,9.238888888888889,NA
MPR,1994-03-15,NA,0.72,2.41,10.44,NA,0.7166666666666667,7,2.12,9.064444444444444,NA
MPR,1994-03-22,9,0.81,2.56,11.28,NA,0.7233333333333334,7,2.1,9.082222222222223,NA
MPR,1994-03-29,NA,0.77,2.48,11.17,NA,0.7455555555555555,14,2.258888888888889,9.84,NA
MPR,1994-04-05,NA,0.83,2.63,12.21,NA,0.7488888888888889,18.333333333333332,2.3155555555555556,10.178888888888888,NA
MPR,1994-04-12,NA,0.7,1.57,5.97,NA,0.7277777777777777,18.5,2.2044444444444444,9.652222222222223,NA
MPR,1994-04-19,NA,0.61,1.88,8.26,NA,0.7588888888888888,18.4,2.1155555555555554,9.256666666666666,NA
MPR,1994-04-26,19,0.74,2.4,10.82,NA,0.76,20.4,2.0877777777777777,9.147777777777778,NA
MPR,1994-05-03,27,0.77,2.59,11.6,NA,0.8077777777777777,21.833333333333332,2.183333333333333,9.177777777777777,NA
MPR,1994-05-10,19,0.6,1.32,5.12,NA,0.8044444444444444,20.428571428571427,2.1333333333333333,8.774444444444445,NA
MPR,1994-05-17,18,1,1.61,6.88,NA,0.8344444444444444,19.75,2.2422222222222223,9.238888888888889,NA
MPR,1994-05-24,19,0.82,2.31,10.3,NA,0.86,19.11111111111111,2.3177777777777777,9.436666666666667,NA
MPR,1994-05-31,29,1.2,3.34,11.44,NA,0.8688888888888888,19.125,2.28,9.242222222222223,NA
MPR,1994-06-07,12,0.8,2.18,8.58,NA,0.8755555555555555,17.25,2.2744444444444443,9.082222222222223,NA
MPR,1994-06-14,15,0.97,2.55,10.15,NA,0.8633333333333333,19.625,2.3433333333333333,8.848888888888888,NA
MPR,1994-06-21,14,0.84,2.56,10.04,NA,0.8277777777777777,24.75,2.3544444444444443,8.94111111111111,NA
MPR,1994-06-28,NA,0.82,2.06,9.07,NA,0.8588888888888889,25.571428571428573,2.367777777777778,9.13888888888889,NA
MPR,1994-07-05,12,0.83,2.54,10.16,NA,0.8066666666666666,25,2.25,8.89,NA
MPR,1994-07-12,38,0.49,1.94,3.02,NA,0.8155555555555556,52.83333333333333,2.421111111111111,8.524444444444445,NA
MPR,1994-07-19,59,0.68,1.71,7.71,NA,0.7933333333333333,60.4,2.38,8.644444444444444,NA
MPR,1994-07-26,NA,1.1,2.43,12.08,NA,0.7944444444444444,72,2.3644444444444446,8.825555555555555,NA
MPR,1994-08-02,NA,0.73,2.28,9.2,NA,0.8177777777777778,72,2.4966666666666666,9.112222222222222,NA
MPR,1994-08-09,179,0.88,3.72,5.29,NA,0.8333333333333334,92,2.4566666666666666,8.907777777777778,NA
MPR,1994-08-16,NA,0.77,2.18,11.23,NA,0.8666666666666667,119,2.5,9.666666666666666,NA
MPR,1994-08-23,NA,0.85,2.42,11.67,NA,0.8722222222222222,179,2.428888888888889,9.212222222222222,NA
MPR,1994-08-30,NA,1.03,3.25,11.65,NA,0.8633333333333333,179,2.3844444444444446,9.04111111111111,NA
MPR,1994-09-06,NA,0.97,2.18,8.32,NA,0.8766666666666667,179,2.4122222222222223,9.397777777777778,NA
MPR,1994-09-13,NA,0.79,2.33,9.85,NA,0.8611111111111112,NA,2.203333333333333,9.7155555555555555,NA
MPR,1994-09-20,NA,0.73,1.07,3.62,NA,0.8744444444444445,NA,2.21,9.744444444444444,NA
MPR,1994-09-27,NA,1.02,2.03,10.54,NA,0.8522222222222222,NA,2.1222222222222222,9.213333333333333,NA
MPR,1994-10-04,NA,0.85,2.53,12.41,NA,0.8288888888888889,NA,2.0155555555555558,9.007777777777777,NA
MPR,1994-10-11,NA,0.74,1.84,8.15,NA,0.7911111111111111,NA,1.9244444444444444,8.734444444444444,NA
MPR,1994-10-18,NA,0.89,2.24,11.49,NA,0.7844444444444444,NA,1.8944444444444444,8.686666666666667,NA
MPR,1994-10-25,NA,0.65,1.63,6.89,NA,0.7644444444444445,NA,1.93,8.956666666666667,NA
MPR,1994-11-01,NA,0.82,2.29,9.8,NA,0.75,80,1.958888888888889,8.556666666666667,NA
MPR,1994-11-08,NA,0.63,1.36,5.86,NA,0.7577777777777778,43,2.0055555555555555,7.890000000000001,NA
MPR,1994-11-15,NA,0.73,2.06,9.42,NA,0.7422222222222222,43,2.017777777777778,7.891111111111111,NA
MPR,1994-11-22,NA,0.55,1.39,6.05,NA,0.7177777777777777,43,2.0155555555555558,7.73,NA
MPR,1994-11-29,80,0.89,2.29,6.94,NA,0.7133333333333334,43,2.0877777777777777,7.992222222222222,NA
MPR,1994-12-06,6,0.92,2.95,6.41,NA,0.7,43,2.0625,7.76625,NA
MPR,1994-12-13,NA,0.6,1.95,8.16,NA,0.71,43,2.162857142857143,8.038571428571428,NA
MPR,1994-12-20,NA,0.67,2.22,10.04,NA,0.7066666666666667,43,2.18,7.808333333333334,NA
MPR,1994-12-27,NA,0.61,2.28,9.25,NA,0.738,43,2.338,8.16,NA
Q1,1988-01-05,132,0.76,2.66,4.06,19,0.8063636363636364,160.72727272727272,1.9627272727272727,3.1336363636363638,26.636363636363633
Q1,1988-01-12,134,0.77,2.61,4.08,18,0.8058333333333333,159.75,2.026666666666667,3.2133333333333334,28.916666666666664
Q1,1988-01-19,125,0.75,2.67,4.16,21,0.8030769230769231,156.15384615384616,2.0761538461538462,3.276923076923077,28.230769230769234
Q1,1988-01-26,123,0.74,2.85,4.41,14,0.8064285714285714,155.85714285714286,2.137857142857143,3.3564285714285713,28.214285714285715
Q1,1988-01-29,77,0.86,1.48,2.4,21,0.8064285714285714,155.85714285714286,2.137857142857143,3.3564285714285713,28.214285714285715
Q1,1988-01-29,81,0.83,1.35,2.06,31,0.8064285714285714,155.85714285714286,2.137857142857143,3.3564285714285713,28.214285714285715
Q1,1988-01-29,281,0.91,1.64,2.65,27,0.8064285714285714,155.85714285714286,2.137857142857143,3.3564285714285713,28.214285714285715
Q1,1988-01-29,267,0.84,1.41,2.63,24,0.8064285714285714,155.85714285714286,2.137857142857143,3.3564285714285713,28.214285714285715
Q1,1988-01-29,242,0.86,1.59,2.67,21,0.8064285714285714,155.85714285714286,2.137857142857143,3.3564285714285713,28.214285714285715
Q1,1988-02-02,138,0.76,1.71,2.78,80,0.8066666666666666,155.06666666666666,2.1926666666666668,3.42,27.533333333333335
Q1,1988-02-02,168,0.79,1.62,2.57,17,0.8066666666666666,155.06666666666666,2.1926666666666668,3.42,27.533333333333335
Q1,1988-02-03,NA,NA,NA,NA,NA,0.8066666666666666,155.06666666666666,2.1926666666666668,3.42,27.533333333333335
Q1,1988-02-04,NA,NA,NA,NA,NA,0.8066666666666666,155.06666666666666,2.1926666666666668,3.42,27.533333333333335
Q1,1988-02-09,149,0.8,2.73,4.09,54,0.7893333333333333,155.86666666666667,2.1566666666666667,3.4086666666666665,27.933333333333334
Q1,1988-02-10,NA,NA,NA,NA,NA,0.7893333333333333,155.86666666666667,2.1566666666666667,3.4086666666666665,27.933333333333334
Q1,1988-02-16,113,0.77,2.67,4.04,20,0.7846666666666666,156.8,2.164,3.4046666666666665,29
Q1,1988-02-23,152,0.85,2.94,4.39,28,0.7833333333333333,158.06666666666666,2.17,3.397333333333333,28.466666666666665
Q1,1988-03-01,144,0.81,2.96,4.31,18,0.8911764705882353,204.8235294117647,1.9364705882352942,3.0741176470588236,23.64705882352941
Q1,1988-03-08,144,0.5,2.12,3.89,25,0.90125,206.9375,1.99375,3.10375,20.6875
Q1,1988-03-15,148,0.7,2.72,4.02,34,0.895625,206.4375,1.99625,3.111875,19.4375
Q1,1988-03-23,144,0.73,2.76,4.05,13,0.900625,208.75,1.99,3.098125,19.1875
Q1,1988-03-29,291,0.97,1.48,3.16,8,0.89375,208.125,1.985625,3.0925,19.1875
Q1,1988-03-29,283,1.13,1.47,3.22,7,0.89375,208.125,1.985625,3.0925,19.1875
Q1,1988-03-29,239,0.86,1.7,2.72,10,0.89375,208.125,1.985625,3.0925,19.1875
Q1,1988-03-29,291,1.07,1.09,1.31,20,0.89375,208.125,1.985625,3.0925,19.1875
Q1,1988-03-29,300,1.07,1.11,1.29,8,0.89375,208.125,1.985625,3.0925,19.1875
Q1,1988-03-29,261,1.17,1.49,3.7,13,0.89375,208.125,1.985625,3.0925,19.1875
Q1,1988-03-29,265,1.11,1.16,1.38,31,0.89375,208.125,1.985625,3.0925,19.1875
Q1,1988-03-29,252,1.06,1.19,1.34,16,0.89375,208.125,1.985625,3.0925,19.1875
Q1,1988-04-05,135,0.82,2.31,2.75,26,0.89,207.8125,1.976875,3.084375,22.125
Q1,1988-04-12,141,0.71,2.77,4.22,34,0.9488235294117647,207.41176470588235,1.9523529411764706,3.0376470588235294,24
Q1,1988-04-19,150,0.85,2.57,3.82,16,0.964375,207.41176470588235,1.858235294117647,2.867058823529412,35.94117647058823
Q1,1988-04-26,142,0.74,2.87,4.3,28,0.965625,207.70588235294116,1.7664705882352942,2.7076470588235293,38.88235294117648
Q1,1988-05-03,139,0.75,2.82,4.18,65,0.8788888888888888,150.5,2.191,3.1069999999999998,60.9
Q1,1988-05-10,142,1.19,2.24,3.6,69,0.8766666666666667,151.7,2.251,3.19,64.2
Q1,1988-05-10,NA,NA,NA,NA,NA,0.8766666666666667,151.7,2.251,3.19,64.2
Q1,1988-05-10,NA,NA,NA,NA,NA,0.8766666666666667,151.7,2.251,3.19,64.2
Q1,1988-05-10,NA,NA,NA,NA,NA,0.8766666666666667,151.7,2.251,3.19,64.2
Q1,1988-05-10,203,1.2,1.44,2.58,10,0.8766666666666667,151.7,2.251,3.19,64.2
Q1,1988-05-17,148,NA,1.12,1.12,237,0.8855555555555555,152.88888888888889,2.259,3.121,67.6
Q1,1988-05-24,149,0.75,1.2,1.34,63,0.8811111111111111,153.25,2.197,3.005,81.8
Q1,1988-05-31,156,0.9,2.57,3.16,61,0.8777777777777778,154.85714285714286,2.181,3.0620000000000003,87.77777777777777
Q1,1988-06-07,147,0.8,2.91,3.58,59,0.8811111111111111,157.5,2.183,2.9850000000000003,90.625
Q1,1988-06-14,NA,0.79,2.85,3.53,68,0.7914285714285715,150,2.0766666666666667,2.95875,107.66666666666666
Q1,1988-06-21,NA,0.81,1.95,2.66,158,0.7877777777777778,150.66666666666666,2.188,3.1433333333333335,81.8
Q1,1988-06-28,NA,0.71,2.71,4.87,NA,0.7833333333333333,151.5,2.233,3.2644444444444445,86.5
Q1,1988-07-05,NA,0.78,2.84,3.41,NA,0.7644444444444445,147,2.266,3.3000000000000003,95
Q1,1988-07-12,NA,NA,0.54,NA,NA,0.7655555555555555,NA,2.267,3.2977777777777777,113
Q1,1988-07-19,NA,0.73,1.84,2.54,NA,0.7711111111111111,NA,2.267,3.2933333333333334,87
Q1,1988-07-22,NA,0.82,2.47,3.2,NA,0.7711111111111111,NA,2.267,3.2933333333333334,87
Q1,1988-07-26,NA,NA,NA,NA,NA,0.7623076923076924,34.2,1.9653846153846153,2.770769230769231,16
Q1,1988-07-26,NA,0.71,1.65,2.43,NA,0.7623076923076924,34.2,1.9653846153846153,2.770769230769231,16
Q1,1988-08-02,NA,0.73,2.9,3.48,NA,0.7676923076923077,53.5,1.9584615384615385,2.649230769230769,16
Q1,1988-08-09,NA,0.81,2.92,3.56,NA,0.7607692307692308,63,1.9523076923076923,2.686923076923077,15.5
Q1,1988-08-16,NA,0.84,2.85,3.49,16,0.7628571428571429,79.125,2.0284615384615385,2.545,15.5
Q1,1988-08-23,135,0.87,2.71,3.95,NA,0.76,87,2.058333333333333,2.5876923076923077,26
Q1,1988-08-24,8,0.76,0.86,1.23,NA,0.76,87,2.058333333333333,2.5876923076923077,26
Q1,1988-08-24,7,NA,NA,NA,NA,0.76,87,2.058333333333333,2.5876923076923077,26
Q1,1988-08-24,NA,0.77,NA,1.79,NA,0.76,87,2.058333333333333,2.5876923076923077,26
Q1,1988-08-24,11,0.48,0.47,0.75,NA,0.76,87,2.058333333333333,2.5876923076923077,26
Q1,1988-08-24,10,0.9,0.79,1.32,NA,0.76,87,2.058333333333333,2.5876923076923077,26
Q1,1988-08-30,150,0.78,2.62,3.29,NA,0.76,93.2,2.1425,2.7246153846153844,26
Q1,1988-09-06,120,0.69,2.76,3.9,15,0.76,88.63636363636364,2.075,2.6915384615384617,34.25
Q1,1988-09-13,192,0.79,1.53,0.7,NA,0.7553846153846154,93.83333333333334,2.046666666666667,2.8038461538461537,37.2
Q1,1988-09-20,150,0.75,2.64,3.75,47,0.7483333333333333,98.46153846153847,1.9736363636363636,2.7466666666666666,43.2
Q1,1988-09-27,149,0.71,2.66,4.21,NA,0.76,139.44444444444446,2.43,3.48625,43.2
Q1,1988-10-04,43,0.73,2.09,3.05,59,0.77,138.66666666666666,2.4425,3.61,43.2
Q1,1988-10-11,151,0.75,2.58,5.02,49,0.7925,140.55555555555554,2.43875,3.665,50.25
Q1,1988-10-18,154,NA,NA,NA,46,0.8175,133.66666666666666,2.5825,4.1049999999999995,50.25
Q1,1988-10-25,146,0.88,2.56,3.97,NA,0.83125,132.44444444444446,2.5412500000000002,4.11375,51.333333333333336
Q1,1988-11-01,143,0.86,2.72,4.28,NA,0.845,131.33333333333334,2.55875,4.1125,51.333333333333336
Q1,1988-11-07,137,0.87,2.73,4.34,NA,0.85625,142,2.61,4.26125,47.5
Q1,1988-11-15,130,0.99,2.68,4.22,NA,0.89375,141.77777777777777,2.61875,4.1625,46
Q1,1988-11-22,139,0.86,2.31,3.82,NA,0.8977777777777778,142,2.6333333333333333,4.173333333333334,NA
Q1,1988-11-29,139,0.82,2.8,4.2,NA,0.9033333333333333,143.11111111111111,2.6466666666666665,4.193333333333333,NA
Q1,1988-12-06,139,0.82,2.5,4.24,NA,0.8333333333333334,143.125,2.398888888888889,4.1825,NA
Q1,1988-12-13,149,1.05,2.65,4.23,NA,0.8444444444444444,153.625,2.3722222222222222,4.15125,NA
Q1,1988-12-20,156,0.93,2.75,4.26,NA,0.8444444444444444,138.625,2.3777777777777778,4.1775,NA
Q1,1988-12-27,156,0.93,2.68,4.15,NA,0.8555555555555555,140.625,2.431111111111111,4.25,NA
Q1,1989-01-03,NA,0.23,0.49,NA,NA,0.8744444444444445,144.625,2.438888888888889,4.285,NA
Q1,1989-01-10,221,0.97,2.49,4.09,NA,0.8888888888888888,149.25,2.47,4.3175,NA
Q1,1989-01-17,10,0.99,2.73,4.43,NA,0.8588888888888889,153,2.502222222222222,4.32875,NA
Q1,1989-01-24,155,0.96,2.79,4.4,NA,0.85,153.375,2.5044444444444443,4.31875,NA
Q1,1989-01-31,171,0.99,2.87,4.48,NA,0.851111111111111,153.75,2.5,4.2925,NA
Q1,1989-02-07,176,0.95,2.78,4.5,NA,0.9177777777777778,153.55555555555554,2.7688888888888887,4.292222222222223,NA
Q1,1989-02-14,179,0.78,2.94,4.32,NA,0.9088888888888889,130.11111111111111,2.783333333333333,4.293333333333333,NA
Q1,1989-02-21,159,0.85,2.77,4.18,NA,0.8866666666666666,145.44444444444446,2.8,4.251111111111111,NA
Q1,1989-02-28,159,0.94,2.64,3.94,NA,0.8677777777777778,144.55555555555554,2.8033333333333332,4.204444444444444,NA
Q1,1989-03-07,152,0.83,2.91,4.29,NA,0.8488888888888889,141.77777777777777,2.791111111111111,4.096666666666667,NA
Q1,1989-03-09,NA,NA,NA,NA,NA,0.8488888888888889,141.77777777777777,2.791111111111111,4.096666666666667,NA
Q1,1989-03-14,10,NA,NA,NA,NA,0.8366666666666667,138.11111111111111,2.7466666666666666,4.073333333333333,NA
Q1,1989-03-14,NA,0.89,2.62,4.1,NA,0.8366666666666667,138.11111111111111,2.7466666666666666,4.073333333333333,NA
Q1,1989-03-21,148,0.79,2.88,4.05,NA,0.8366666666666667,130.88888888888889,2.73,4.14,NA
Q1,1989-03-28,147,0.79,2.82,3.98,NA,0.84,129.55555555555554,2.7266666666666666,4.222222222222222,NA
Q1,1989-04-04,146,0.82,2.76,3.51,NA,0.8366666666666667,126.88888888888889,2.7444444444444445,4.335555555555556,NA
Q1,1989-04-11,143,0.84,2.38,4.29,NA,0.8544444444444445,126.44444444444444,2.7111111111111112,4.372222222222222,NA
Q1,1989-04-18,114,0.78,2.79,4.92,NA,0.8544444444444445,141.88888888888889,2.738888888888889,4.444444444444445,NA
Q1,1989-04-25,147,0.88,2.74,4.92,NA,0.8622222222222222,141.22222222222223,2.7399999999999998,4.528888888888889,NA
Q1,1989-05-02,135,0.91,2.8,4.96,NA,0.8722222222222222,140.88888888888889,2.7555555555555555,4.613333333333333,NA
Q1,1989-05-09,148,0.99,2.61,4.62,NA,0.9366666666666666,139.55555555555554,3.0011111111111113,4.803333333333334,NA
Q1,1989-05-16,149,0.89,2.87,4.75,NA,0.9344444444444444,138,2.9655555555555555,4.863333333333333,NA
Q1,1989-05-23,142,0.86,2.89,4.81,NA,0.9377777777777778,141,2.997777777777778,4.794444444444444,NA
Q1,1989-05-30,144,0.88,2.96,4.74,NA,0.9322222222222222,142.55555555555554,3.0433333333333334,4.751111111111111,NA
Q1,1989-06-06,134,1.4,4.97,5.22,NA,0.9299999999999999,128.66666666666666,2.8722222222222222,4.466666666666667,NA
Q1,1989-06-13,129,0.82,2.06,4.83,NA,0.9333333333333333,125.88888888888889,2.91,4.514444444444444,NA
Q1,1989-06-20,141,0.81,3.08,4.3,NA,0.9477777777777777,123,2.901111111111111,4.5344444444444445,NA
Q1,1989-06-27,161,0.83,3.15,4.53,NA,0.9577777777777777,120.125,2.868888888888889,4.49,NA
Q1,1989-07-05,10,0.89,1.26,2.4,NA,0.9622222222222222,118.875,2.847777777777778,4.441111111111111,NA
Q1,1989-07-11,123,1.02,2.95,5.05,NA,0.9166666666666666,113.5,2.6277777777777778,4.373333333333333,NA
Q1,1989-07-18,NA,1.02,2.79,4.93,NA,0.9344444444444444,109.25,2.7422222222222223,4.333333333333333,NA
Q1,1989-07-26,119,0.95,2.6,4.41,NA,0.9444444444444444,116.625,2.5477777777777777,3.991111111111111,NA
Q1,1989-08-01,134,0.92,2.77,4.3,NA,0.9522222222222222,101,2.493333333333333,3.9899999999999998,NA
Q1,1989-08-08,91,0.99,2.99,4.61,NA,0.95,102.5,2.6822222222222223,4.251111111111111,NA
Q1,1989-08-15,95,0.98,3.09,4.47,NA,0.9377777777777778,99.57142857142857,2.681111111111111,4.158888888888889,NA
Q1,1989-08-22,200,0.9,1.33,1.22,NA,0.9344444444444444,88.375,2.6466666666666665,4.042222222222222,NA
Q1,1989-08-29,36,0.9,2.66,4.52,NA,0.995,84,2.642,3.98,NA
Q1,1989-09-05,22,0.87,2.96,4.75,NA,1.0245454545454546,75.66666666666667,2.648,3.9739999999999998,NA
Q1,1989-09-12,NA,0.91,2.94,4.22,NA,1.0172727272727273,75.33333333333333,2.636,3.944,NA
Q1,1989-09-20,NA,NA,NA,NA,NA,1.0227272727272727,71.4,2.6189999999999998,3.939,NA
Q1,1989-09-22,10,0.99,2.48,3.88,NA,1.0227272727272727,71.4,2.6189999999999998,3.939,NA
Q1,1989-09-26,NA,1.27,2.63,3.93,NA,1.049090909090909,81.6,2.781,4.265,NA
Q1,1989-09-26,NA,1.22,2.57,3.9,NA,1.049090909090909,81.6,2.781,4.265,NA
Q1,1989-10-03,NA,0.98,2.83,4.24,NA,1.079090909090909,142,2.912,4.227,NA
Q1,1989-10-05,NA,1.26,NA,NA,NA,1.079090909090909,142,2.912,4.227,NA
Q1,1989-10-10,89,0.91,2.87,4.31,NA,1.2741666666666667,412.16666666666663,2.9445454545454544,4.182727272727273,NA
Q1,1989-10-17,NA,1.04,2.92,4.42,NA,1.3091666666666666,394.85714285714283,2.961818181818182,4.1909090909090905,NA
Q1,1989-10-24,251,1.19,2.95,4.48,NA,1.3208333333333333,415.7142857142857,3.0154545454545456,4.2290909090909095,NA
Q1,1989-10-31,338,1.23,3.97,4.14,NA,1.299090909090909,386.875,3.116,4.421,NA
Q1,1989-11-07,420,1.66,3.13,4.25,NA,1.287,360.22222222222223,3.152,4.566,NA
Q1,1989-11-08,1365,2.63,3.1,4.24,NA,1.287,360.22222222222223,3.152,4.566,NA
Q1,1989-11-14,291,1.33,3.13,4.31,NA,1.279,368.55555555555554,3.194,4.726,NA
Q1,1989-11-21,156,1.13,3.07,4.3,NA,1.255,346.5,3.226,4.888,NA
Q1,1989-11-28,185,0.93,3.19,5.52,NA,1.232,324.1,3.237,5.118,NA
Q1,1989-12-05,147,0.82,3.19,5.69,NA,1.407,322.55555555555554,3.159,5.219,NA
Q1,1989-12-12,164,0.83,3.29,5.91,NA,1.1922222222222223,144.5,3.1822222222222223,5.511111111111111,NA
Q1,1989-12-19,148,0.8,3.24,6.04,NA,1.1555555555555554,117.25,3.2088888888888887,5.713333333333334,NA
Q1,1989-12-26,27,0.96,3.06,6.78,NA,1.1466666666666667,99,3.2266666666666666,5.8566666666666665,NA
Q1,1990-01-02,NA,2.98,3.19,5.15,NA,1.1566666666666667,78,3.2355555555555555,5.911111111111111,NA
Q1,1990-01-09,38,0.95,3.28,5.9,NA,1.1733333333333333,79.125,3.238888888888889,5.947777777777778,NA
Q1,1990-01-16,73,1,3.37,6.13,NA,1.201111111111111,85.125,3.261111111111111,5.958888888888889,NA
Q1,1990-01-23,10,1.05,3.23,5.59,NA,1.2466666666666666,100,3.278888888888889,5.937777777777778,NA
Q1,1990-01-30,17,1.02,3.27,6.01,NA,1.268888888888889,118,3.3233333333333333,5.847777777777778,NA
Q1,1990-02-06,156,0.97,3.22,6.02,NA,1.0422222222222222,118.11111111111111,3.3555555555555556,5.952222222222222,NA
Q1,1990-02-13,212,1.08,3.49,6.01,NA,1.1866666666666668,128.125,3.1933333333333334,5.635555555555555,NA
Q1,1990-02-20,267,1.21,3.4,5.85,NA,1.218888888888889,180.25,3.18,5.5744444444444445,NA
Q1,1990-02-27,171,1.16,3.46,5.97,NA,1.2344444444444445,211.375,3.1666666666666665,5.546666666666667,NA
Q1,1990-03-06,119,0.94,3.48,6.09,NA,1.2355555555555555,239.14285714285714,3.1655555555555557,5.4944444444444445,NA
Q1,1990-03-13,NA,2.25,1.82,3.05,NA,1.2333333333333334,218,3.1844444444444444,5.475555555555555,NA
Q1,1990-03-20,490,1.29,3.25,5.58,NA,1.2177777777777778,193.71428571428572,3.1622222222222223,5.453333333333333,NA
Q1,1990-03-27,259,1.19,3.11,5.34,NA,1.4092307692307693,478.6363636363637,2.5276923076923077,4.291538461538462,NA
Q1,1990-04-03,NA,1.03,3.26,5.54,NA,1.4038461538461537,480.6363636363637,2.5215384615384617,4.291538461538462,NA
Q1,1990-04-10,8,0.95,3.39,5.85,NA,1.4492857142857143,507.83333333333337,2.4335714285714287,4.1207142857142856,NA
Q1,1990-04-17,42,0.94,3.29,5.81,NA,1.3699999999999999,484.46153846153845,2.5285714285714285,4.29,NA
Q1,1990-04-24,53,0.97,3.35,5.96,NA,1.3592857142857142,459.30769230769226,2.5364285714285715,4.308571428571429,NA
Q1,1990-04-25,999,1.71,0.49,0.66,NA,1.3592857142857142,459.30769230769226,2.5364285714285715,4.308571428571429,NA
Q1,1990-04-25,1468,2.1,0.65,0.88,NA,1.3592857142857142,459.30769230769226,2.5364285714285715,4.308571428571429,NA
Q1,1990-04-25,1413,2.3,0.59,0.83,NA,1.3592857142857142,459.30769230769226,2.5364285714285715,4.308571428571429,NA
Q1,1990-04-26,243,1.49,2.72,4.23,NA,1.3592857142857142,459.30769230769226,2.5364285714285715,4.308571428571429,NA
Q1,1990-05-01,193,1.09,3.38,5.97,NA,1.3628571428571428,450.30769230769226,2.5492857142857144,4.312857142857143,NA
Q1,1990-05-08,189,1.15,3.24,5.48,NA,1.372142857142857,418.85714285714283,2.5364285714285715,4.292142857142857,NA
Q1,1990-05-10,737,1.83,1.53,2.51,NA,1.372142857142857,418.85714285714283,2.5364285714285715,4.292142857142857,NA
Q1,1990-05-15,204,1.14,3.15,5.42,NA,1.3892857142857142,429.28571428571433,2.5235714285714286,4.285,NA
Q1,1990-05-22,163,1.14,3.36,5.84,NA,1.4107142857142856,438.4285714285714,2.5342857142857143,4.267142857142857,NA
Q1,1990-05-29,142,1.24,3.29,5.4,NA,1.2469999999999999,216.5,3.077,5.225,NA
Q1,1990-06-05,10,1.16,3.08,5.25,NA,1.238,208.1,3.11,5.267,NA
Q1,1990-06-12,154,1.19,3.21,5.75,NA,1.1588888888888889,141.55555555555554,3.3133333333333335,5.624444444444444,NA
Q1,1990-06-19,170,1.24,3.44,5.56,NA,1.1355555555555554,127.44444444444444,3.3566666666666665,5.708888888888889,NA
Q1,1990-06-26,203,1.29,3.09,5.07,NA,1.1977777777777778,158.77777777777777,3.1966666666666668,5.407777777777778,NA
Q1,1990-07-03,109,1,3.71,6.39,NA,1.1555555555555554,143.77777777777777,3.2333333333333334,5.4944444444444445,NA
Q1,1990-07-10,119,1.03,3.49,5.94,NA,1.1255555555555556,148.11111111111111,3.296666666666667,5.62,NA
Q1,1990-07-17,77,0.93,3.54,6.18,NA,1.1366666666666667,158.77777777777777,3.2688888888888887,5.5088888888888885,NA
Q1,1990-07-24,445,1.7,1.92,3.13,NA,1.0944444444444446,149.88888888888889,3.2688888888888887,5.572222222222222,NA
Q1,1990-07-31,7,0.86,3.62,6.18,NA,1.0377777777777777,128.44444444444446,3.3155555555555556,5.68,NA
Q1,1990-08-07,49,0.89,3.65,6.38,NA,1.0133333333333334,117.44444444444443,3.2533333333333334,5.6433333333333335,NA
Q1,1990-08-14,250,1.29,2.96,4.75,NA,0.9833333333333334,117.25,3.2511111111111113,5.664444444444444,NA
Q1,1990-08-21,90,0.86,3.44,6.13,NA,0.9677777777777777,123,3.2311111111111113,5.631111111111111,NA
Q1,1990-08-28,10,0.78,3.51,6.04,NA,0.8688888888888889,69.33333333333334,3.3877777777777776,5.973333333333334,NA
Q1,1990-09-04,10,0.78,3.15,6.06,NA,0.8844444444444445,80.83333333333334,3.2688888888888887,5.841111111111111,NA
Q1,1990-09-11,NA,0.76,3.47,6.13,NA,0.8944444444444445,80.66666666666666,3.2055555555555557,5.76,NA
Q1,1990-09-18,NA,0.79,3.36,5.88,NA,0.8477777777777777,40.5,3.2644444444444445,5.848888888888889,NA
Q1,1990-09-25,NA,0.81,3.33,6.21,NA,0.8577777777777778,36.666666666666664,3.2333333333333334,5.7444444444444445,NA
Q1,1990-10-02,76,1,2.55,4.99,NA,0.9033333333333333,56.66666666666667,3.0211111111111113,5.366666666666667,NA
